date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,is_weekend,ec00,ec06,ec12,ec18,spot_fr,spot_de,spot_uk,imbalance_volume,buy_price,sell_price,shift_imbal_vol,fr_de_spot_delta,fr_uk_spot_delta,fr_spot_delta,ec00_delta,ec00_lag,ec00_06_delta,ec06_12_delta,ec12_18_delta,ec00_actual,ec06_actual,ec12_actual,ec18_actual,shifted_dir
2021-05-25 22:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-25 23:00:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-26 00:00:00+00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2166.83,3042.23,2126.41,2973.86,53.61,52.03,85.72,459.84,55.68,61.54,,-1.58,32.11,,,,-875.4,915.82,-847.45,,,,,
2021-05-26 01:00:00+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2124.93,3181.31,2158.21,3178.09,51.15,51.15,84.65,466.53,55.21,61.02,,0.0,33.5,,,-41.9,-1056.38,1023.1,-1019.88,,,,,
2021-05-26 02:00:00+00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2050.51,3157.01,2174.66,3295.85,52.28,52.28,79.71,24.86,49.67,54.89,,0.0,27.43,,,-74.42,-1106.5,982.35,-1121.19,,,,,
2021-05-26 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2000.2,3147.37,2173.52,3298.87,59.74,59.74,71.91,36.89,51.68,57.12,,0.0,12.17,,,-50.31,-1147.17,973.85,-1125.35,,,,,
2021-05-26 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2075.47,3276.3,2223.21,3435.41,76.68,76.68,71.92,-252.58,75.84,83.83,,0.0,-4.76,,,75.27,-1200.83,1053.09,-1212.2,,,,,
2021-05-26 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2398.44,3640.37,2538.09,3794.16,84.59,84.59,85.15,-668.24,73.18,80.88,,0.0,0.56,,,322.97,-1241.93,1102.28,-1256.07,,,,,
2021-05-26 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3060.89,4311.76,3237.97,4458.89,90.0,83.56,93.64,-215.13,58.89,65.09,,-6.44,3.64,,,662.45,-1250.87,1073.79,-1220.92,,,,,
2021-05-26 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3845.09,5057.05,4123.29,5198.76,84.67,73.57,95.16,329.81,81.84,90.45,,-11.1,10.49,,,784.2,-1211.96,933.76,-1075.47,,,,,
2021-05-26 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4508.43,5751.42,4825.44,5723.71,76.59,68.87,90.77,526.92,75.9,83.89,,-7.72,14.18,,,663.34,-1242.99,925.98,-898.27,,,,,
2021-05-26 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4938.14,6084.0,5272.61,6021.67,74.04,70.78,80.3,109.02,80.76,89.26,,-3.26,6.26,,,429.71,-1145.86,811.39,-749.06,,,,,
2021-05-26 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5222.31,6222.24,5553.19,6369.62,69.61,64.87,79.0,81.89,77.91,86.11,,-4.74,9.39,,,284.17,-999.93,669.05,-816.43,,,,,
2021-05-26 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5375.24,6036.15,5660.62,6557.95,60.03,60.03,89.34,-22.48,49.96,55.22,,0.0,29.31,,,152.93,-660.91,375.53,-897.33,,,,,
2021-05-26 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5347.18,5953.52,5579.51,6261.68,53.86,53.86,79.0,-73.42,28.36,31.34,,0.0,25.14,,,-28.06,-606.34,374.01,-682.17,,,,,
2021-05-26 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5128.43,5859.55,5358.95,5807.14,53.56,53.56,78.99,-477.38,28.98,32.03,,0.0,25.43,,,-218.75,-731.12,500.6,-448.19,,,,,
2021-05-26 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4745.48,5439.53,4913.85,5279.27,54.17,54.17,76.31,-300.92,25.83,28.54,,0.0,22.14,,,-382.95,-694.05,525.68,-365.42,,,,,
2021-05-26 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4079.71,4566.4,4210.26,4441.19,60.65,60.65,79.0,-180.78,42.36,46.82,,0.0,18.35,,,-665.77,-486.69,356.14,-230.93,,,,,
2021-05-26 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3194.62,3500.47,3363.34,3343.13,74.52,74.52,108.8,79.38,88.33,97.63,,0.0,34.28,,,-885.09,-305.85,137.13,20.21,,,,,
2021-05-26 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2277.83,2481.69,2478.13,2427.0,80.0,80.0,115.83,203.0,106.09,117.25,,0.0,35.83,,,-916.79,-203.86,3.56,51.13,,,,,
2021-05-26 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1590.63,1737.44,1796.06,1681.5,80.0,80.0,111.76,29.31,80.22,88.66,,0.0,31.76,,,-687.2,-146.81,-58.62,114.56,,,,,
2021-05-26 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1271.51,1388.95,1501.3,1369.99,77.26,77.26,105.84,132.38,73.4,81.12,,0.0,28.58,,,-319.12,-117.44,-112.35,131.31,,,,,
2021-05-26 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1200.1,1316.63,1442.72,1271.31,81.27,75.28,101.41,-143.94,68.55,75.77,,-5.99,20.14,,,-71.41,-116.53,-126.09,171.41,,,,,
2021-05-26 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1162.76,1243.93,1401.89,1229.3,81.3,51.08,88.29,54.47,76.71,84.78,,-30.22,6.99,,,-37.34,-81.17,-157.96,172.59,,,,,
2021-05-26 22:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1088.51,1180.11,1321.45,1139.16,66.32,60.13,90.59,413.89,69.46,76.78,,-6.19,24.27,,,-74.25,-91.6,-141.34,182.29,,,,,
2021-05-26 23:00:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1030.2,1084.28,1232.28,1016.82,58.15,58.15,84.75,192.91,58.6,64.77,,0.0,26.6,,,-58.31,-54.08,-148.0,215.46,,,,,
2021-05-27 00:00:00+00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,959.16,948.73,918.43,898.18,56.37,56.37,81.45,387.65,55.58,61.43,459.84,0.0,25.08,2.76,-1207.67,-71.04,10.43,30.3,20.25,-434.05,441.35,-474.47,372.98,1.0
2021-05-27 01:00:00+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,847.76,821.52,829.3,787.67,52.71,52.71,81.33,493.65,50.95,56.32,466.53,0.0,28.62,1.56,-1277.17,-111.4,26.24,-7.78,41.63,-618.45,437.93,-585.17,434.71,1.0
2021-05-27 02:00:00+00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,759.15,709.76,759.36,685.78,52.9,52.9,79.09,291.5,50.26,55.55,24.86,0.0,26.19,0.62,-1291.36,-88.61,49.39,-49.6,73.58,-900.99,205.51,-776.84,344.35,0.0
2021-05-27 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,679.53,641.25,678.84,599.52,60.75,60.75,79.08,67.62,65.86,72.8,36.89,0.0,18.33,1.01,-1320.67,-79.62,38.28,-37.59,79.32,-1145.93,1.24,-972.61,152.74,-1.0
2021-05-27 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,671.68,626.4,640.63,575.38,77.0,77.0,82.46,-406.03,69.54,76.86,-252.58,0.0,5.46,0.32,-1403.79,-7.85,45.28,-14.23,65.25,-1222.66,-21.83,-1074.92,137.28,1.0
2021-05-27 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,962.52,870.26,899.86,831.29,87.23,84.47,92.89,-32.71,70.35,77.75,-668.24,-2.76,5.66,2.64,-1435.92,290.84,92.26,-29.6,68.57,-1215.81,26.12,-1076.16,179.91,-1.0
2021-05-27 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1614.4,1475.75,1563.19,1456.09,91.24,86.45,96.16,190.56,85.58,94.59,-215.13,-4.79,4.92,1.24,-1446.49,651.88,138.65,-87.44,107.1,-1098.61,152.26,-921.53,299.39,-1.0
2021-05-27 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2399.86,2269.4,2376.17,2268.83,84.21,79.79,113.34,386.95,86.65,95.77,329.81,-4.42,29.13,-0.46,-1445.23,785.46,130.46,-106.77,107.34,-934.91,277.05,-656.71,418.76,1.0
2021-05-27 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3130.86,2977.52,3098.75,2982.12,79.13,79.13,108.6,503.41,87.27,96.46,526.92,0.0,29.47,2.54,-1377.57,731.0,153.34,-121.23,116.63,-858.57,384.42,-541.56,356.71,1.0
2021-05-27 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3652.52,3455.68,3618.0,3517.0,78.07,78.07,96.12,443.37,87.12,96.29,109.02,0.0,18.05,4.03,-1285.62,521.66,196.84,-162.32,101.0,-904.11,241.75,-569.64,179.42,1.0
2021-05-27 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3993.3,3829.19,3972.76,3854.8,74.95,74.95,93.05,523.73,75.01,82.91,81.89,0.0,18.1,5.34,-1229.01,340.78,164.11,-143.57,117.96,-1004.82,-4.89,-673.94,142.49,1.0
2021-05-27 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4146.98,3983.21,4161.36,4035.88,65.32,65.32,98.63,305.19,72.34,79.96,-22.48,0.0,33.31,5.29,-1228.26,153.68,163.77,-178.15,125.48,-1032.76,-371.85,-747.38,149.95,-1.0
2021-05-27 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4124.55,3939.81,4148.06,4088.27,60.77,60.77,87.5,396.83,76.38,84.42,-73.42,0.0,26.73,6.91,-1222.63,-22.43,184.74,-208.25,59.79,-1073.07,-466.73,-840.74,-158.57,-1.0
2021-05-27 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3956.99,3864.0,3969.82,3924.02,60.45,60.45,83.06,390.84,77.46,85.62,-477.38,0.0,22.61,6.89,-1171.44,-167.56,92.99,-105.82,45.8,-1051.82,-320.7,-821.3,-373.11,-1.0
2021-05-27 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3666.35,3533.56,3637.96,3682.4,60.91,60.91,83.64,35.22,72.46,80.09,-300.92,0.0,22.73,6.74,-1079.13,-290.64,132.79,-104.4,-44.44,-940.27,-246.22,-771.9,-406.48,-1.0
2021-05-27 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3164.21,2999.15,3071.66,3118.81,69.62,69.62,93.74,-365.37,57.48,63.53,-180.78,0.0,24.12,8.97,-915.5,-502.14,165.06,-72.51,-47.15,-906.17,-419.48,-775.62,-544.69,-1.0
2021-05-27 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2459.83,2325.44,2328.78,2366.63,79.96,79.96,118.58,-391.84,58.04,64.15,79.38,0.0,38.62,5.44,-734.79,-704.38,134.39,-3.34,-37.85,-849.76,-543.91,-681.04,-701.25,1.0
2021-05-27 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1701.98,1574.47,1519.86,1543.48,85.99,85.99,133.51,110.82,84.21,93.07,203.0,0.0,47.52,5.99,-575.85,-757.85,127.51,54.61,-23.62,-667.92,-464.06,-467.62,-518.75,1.0
2021-05-27 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1118.79,975.93,902.22,947.94,88.87,88.87,124.9,443.25,86.69,95.81,29.31,0.0,36.03,8.87,-471.84,-583.19,142.86,73.71,-45.72,-298.62,-151.81,-93.19,-207.75,1.0
2021-05-27 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,935.0,782.91,703.77,730.96,85.91,85.91,118.82,88.21,82.8,91.52,132.38,0.0,32.91,8.65,-336.51,-183.79,152.09,79.14,-27.19,-3.87,113.57,225.92,94.61,0.0
2021-05-27 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,992.44,880.57,804.8,836.62,84.04,84.04,113.07,-178.42,79.84,88.24,-143.94,0.0,29.03,2.77,-207.66,57.44,111.87,75.77,-31.82,82.97,199.5,325.59,154.18,-1.0
2021-05-27 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1060.27,1086.12,982.93,1020.01,79.71,79.71,94.01,-286.8,75.72,83.7,54.47,0.0,14.3,-1.59,-102.49,67.83,-25.85,103.19,-37.08,24.63,105.8,263.76,91.17,-1.0
2021-05-27 22:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1115.86,1321.18,1108.88,1263.55,71.34,71.34,92.11,454.76,61.79,68.29,413.89,0.0,20.77,5.02,27.35,55.59,-205.32,212.3,-154.67,-10.49,81.11,222.45,40.16,1.0
2021-05-27 23:00:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1139.21,1342.23,1204.39,1339.36,63.0,63.0,79.23,73.92,48.0,53.05,192.91,0.0,16.23,4.85,109.01,23.35,-203.02,137.84,-134.97,25.07,79.15,227.15,11.69,1.0
2021-05-28 00:00:00+00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,981.51,1342.07,1114.47,1366.9,61.59,61.59,76.99,173.4,47.79,52.82,387.65,0.0,15.4,5.22,22.35,-157.7,-360.56,227.6,-252.43,75.78,65.35,35.05,14.8,1.0
2021-05-28 01:00:00+00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,929.52,1229.66,1066.25,1330.85,62.03,62.03,77.01,31.79,50.32,55.61,493.65,0.0,14.98,9.32,81.76,-51.99,-300.14,163.41,-264.6,81.38,55.14,62.92,21.29,1.0
2021-05-28 02:00:00+00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,870.37,1137.67,1027.41,1208.47,64.64,64.64,76.45,-222.63,36.15,39.96,291.5,0.0,11.81,11.74,111.22,-59.15,-267.3,110.26,-181.06,91.27,41.88,91.48,17.9,1.0
2021-05-28 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,805.14,1067.91,973.96,1096.38,67.93,67.93,76.46,-402.79,45.21,49.96,67.62,0.0,8.53,7.18,125.61,-65.23,-262.77,93.95,-122.42,117.15,78.87,116.46,37.14,1.0
2021-05-28 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,854.45,1071.29,990.4,1114.59,81.36,81.36,82.67,-584.75,50.99,56.35,-406.03,0.0,1.31,4.36,182.77,49.31,-216.84,80.89,-124.19,93.05,47.77,62.0,-3.25,-1.0
2021-05-28 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1182.82,1325.8,1302.07,1390.97,93.01,93.01,93.43,-646.67,75.46,83.4,-32.71,0.0,0.42,5.78,220.3,328.37,-142.98,23.73,-88.9,211.89,119.63,149.23,80.66,-1.0
2021-05-28 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1807.18,1759.61,1856.21,1861.99,92.42,92.42,95.69,-1.57,68.79,76.03,190.56,0.0,3.27,1.18,192.78,624.36,47.57,-96.6,-5.78,250.9,112.25,199.69,92.59,-1.0
2021-05-28 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2537.41,2420.63,2487.81,2563.55,84.38,84.38,113.36,-204.57,63.8,70.51,386.95,0.0,28.98,0.17,137.55,730.23,116.78,-67.18,-75.74,156.23,25.77,132.54,25.2,1.0
2021-05-28 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3247.2,3117.89,3139.15,3307.82,76.89,80.09,116.55,-448.84,54.65,60.4,503.41,3.2,39.66,-2.24,116.34,709.79,129.31,-21.26,-168.67,127.86,-25.48,95.75,-20.88,1.0
2021-05-28 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3799.58,3760.65,3668.06,3836.55,76.0,79.03,114.25,-580.42,56.78,62.76,443.37,3.03,38.25,-2.07,147.06,552.38,38.93,92.59,-168.49,130.89,-65.95,96.37,-4.63,1.0
2021-05-28 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4138.55,4188.36,4012.64,4157.52,73.29,73.29,113.57,-905.91,51.71,57.15,523.73,0.0,40.28,-1.66,145.25,338.97,-49.81,175.72,-144.88,140.67,-23.44,120.13,2.17,1.0
2021-05-28 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4251.82,4217.87,4121.12,4334.61,60.61,60.61,116.05,-694.26,38.65,42.72,305.19,0.0,55.44,-4.71,104.84,113.27,33.95,96.75,-213.49,170.98,7.21,185.36,59.88,1.0
2021-05-28 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4152.04,4064.23,3960.82,3955.31,58.34,58.34,92.11,605.87,63.41,70.09,396.83,0.0,33.77,-2.43,27.49,-99.78,87.81,103.41,5.51,125.55,-59.19,149.06,89.27,1.0
2021-05-28 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3880.69,3807.84,3709.68,3619.75,60.0,60.0,87.68,628.91,66.33,73.32,390.84,0.0,27.68,-0.45,-76.3,-271.35,72.85,98.16,89.93,40.11,-52.88,52.94,7.14,1.0
2021-05-28 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3521.22,3431.53,3354.02,3275.06,61.02,61.02,88.03,-81.48,35.7,39.45,35.22,0.0,27.01,0.11,-145.13,-359.47,89.69,77.51,78.96,89.72,-43.07,61.33,105.77,1.0
2021-05-28 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3012.44,2900.2,2854.72,2800.17,72.09,72.09,104.94,-641.84,42.71,47.21,-365.37,0.0,32.85,2.47,-151.77,-508.78,112.24,45.48,54.55,54.08,-110.98,-38.47,8.68,-1.0
