date,solar,wind_off,wind_on,consumption,spot_prices,imb_volume
2022-02-27 14:00:00,7470,4944.284,10521.716,34498.0,220.802,-1402.199
2022-02-27 14:15:00,7470,4944.284,10521.716,34498.0,220.802,-1402.199
2022-02-27 14:30:00,6960,5500.952,9971.048,34251.0,214.951,-1375.774
2022-02-27 14:45:00,6960,5500.952,9971.048,34251.0,214.951,-1375.774
2022-02-27 15:00:00,6190,5541.694,9850.306,33620.0,192.262,-824.235
2022-02-27 15:15:00,6190,5541.694,9850.306,33620.0,192.262,-824.235
2022-02-27 15:30:00,5360,5775.322,9873.678,33220.0,203.009,-486.469
2022-02-27 15:45:00,5360,5775.322,9873.678,33220.0,203.009,-486.469
2022-02-27 16:00:00,4390,5748.447,10018.553,33339.0,183.903,-461.495
2022-02-27 16:15:00,4390,5748.447,10018.553,33339.0,183.903,-461.495
2022-02-27 16:30:00,3380,5768.458,9872.542,33879.0,161.213,267.389
2022-02-27 16:45:00,3380,5768.458,9872.542,33879.0,161.213,267.389
2022-02-27 17:00:00,2240,5346.388,10183.612,34857.0,156.198,-49.381
2022-02-27 17:15:00,2240,5346.388,10183.612,34857.0,156.198,-49.381
2022-02-27 17:30:00,1110,5225.614,10504.386,35819.0,247.433,117.46
2022-02-27 17:45:00,1110,5225.614,10504.386,35819.0,247.433,117.46
2022-02-27 18:00:00,227,5242.076,10612.924,37178.0,245.761,232.216
2022-02-27 18:15:00,227,5242.076,10612.924,37178.0,245.761,232.216
2022-02-27 18:30:00,4,5296.886,10657.114,38533.0,298.543,45.57
2022-02-27 18:45:00,4,5296.886,10657.114,38533.0,298.543,45.57
2022-02-27 19:00:00,0,5330.771,10881.229,38984.0,320.635,-195.093
2022-02-27 19:15:00,0,5330.771,10881.229,38984.0,320.635,-195.093
2022-02-27 19:30:00,0,5331.138,10880.862,38891.0,263.315,-134.045
2022-02-27 19:45:00,0,5331.138,10880.862,38891.0,263.315,-134.045
2022-02-27 20:00:00,0,5581.963,10604.037,38086.0,298.543,375.165
2022-02-27 20:15:00,0,5581.963,10604.037,38086.0,298.543,375.165
2022-02-27 20:30:00,0,5644.818,10322.182,37053.0,250.418,173.443
2022-02-27 20:45:00,0,5644.818,10322.182,37053.0,250.418,173.443
2022-02-27 21:00:00,0,5404.861,10348.139,35918.0,254.359,217.648
2022-02-27 21:15:00,0,5404.861,10348.139,35918.0,254.359,217.648
2022-02-27 21:30:00,0,5196.196,10419.804,34532.0,212.563,-232.836
2022-02-27 21:45:00,0,5196.196,10419.804,34532.0,212.563,-232.836
2022-02-27 22:00:00,0,5101.561,10390.439,32881.0,237.64,-114.703
2022-02-27 22:15:00,0,5101.561,10390.439,32881.0,237.64,-114.703
2022-02-27 22:30:00,0,5554.635,10026.365,31170.0,185.097,-285.689
2022-02-27 22:45:00,0,5554.635,10026.365,31170.0,185.097,-285.689
2022-02-27 23:00:00,0,5660.863,9804.137,29570.0,245.522,-126.918
2022-02-27 23:15:00,0,5660.863,9804.137,29570.0,245.522,-126.918
2022-02-27 23:30:00,0,5777.205,9488.795,28049.0,128.672,-188.376
2022-02-27 23:45:00,0,5777.205,9488.795,28049.0,128.672,-188.376
2022-02-28 00:00:00,0,5939.653,9214.347,26393.0,179.533,-534.376
2022-02-28 00:15:00,0,5939.653,9214.347,26393.0,179.533,-534.376
2022-02-28 00:30:00,0,5914.949,9031.051,25427.0,114.901,-242.946
2022-02-28 00:45:00,0,5914.949,9031.051,25427.0,114.901,-242.946
2022-02-28 01:00:00,0,5848.605,8994.395,25239.0,150.808,-216.996
2022-02-28 01:15:00,0,5848.605,8994.395,25239.0,150.808,-216.996
2022-02-28 01:30:00,0,5892.567,8934.433,25942.0,169.958,-381.949
2022-02-28 01:45:00,0,5892.567,8934.433,25942.0,169.958,-381.949
2022-02-28 02:00:00,0,5884.035,8932.965,25893.0,226.332,-297.156
2022-02-28 02:15:00,0,5884.035,8932.965,25893.0,226.332,-297.156
2022-02-28 02:30:00,0,5873.554,8804.446,25382.0,166.846,-308.782
2022-02-28 02:45:00,0,5873.554,8804.446,25382.0,166.846,-308.782
2022-02-28 03:00:00,0,5855.878,8971.122,24866.0,193.656,-338.788
2022-02-28 03:15:00,0,5855.878,8971.122,24866.0,193.656,-338.788
2022-02-28 03:30:00,0,5847.97,9298.03,24405.0,172.831,-497.531
2022-02-28 03:45:00,0,5847.97,9298.03,24405.0,172.831,-497.531
2022-02-28 04:00:00,0,5881.944,9313.056,23950.0,202.992,-480.888
2022-02-28 04:15:00,0,5881.944,9313.056,23950.0,202.992,-480.888
2022-02-28 04:30:00,0,6021.062,9193.938,23650.0,173.429,-372.568
2022-02-28 04:45:00,0,6021.062,9193.938,23650.0,173.429,-372.568
2022-02-28 05:00:00,0,6119.687,8915.313,23531.0,182.047,40.885
2022-02-28 05:15:00,0,6119.687,8915.313,23531.0,182.047,40.885
2022-02-28 05:30:00,0,6135.179,8410.821,23750.0,178.935,161.993
2022-02-28 05:45:00,0,6135.179,8410.821,23750.0,178.935,161.993
2022-02-28 06:00:00,0,5939.934,8266.066,24571.0,232.196,370.541
2022-02-28 06:15:00,0,5939.934,8266.066,24571.0,232.196,370.541
2022-02-28 06:30:00,0,5772.939,8636.061,25916.0,275.284,95.146
2022-02-28 06:45:00,0,5772.939,8636.061,25916.0,275.284,95.146
2022-02-28 07:00:00,0,5645.482,9047.518,28763.0,248.953,10.128
2022-02-28 07:15:00,0,5518.026,9174.974,28763.0,248.953,10.128
2022-02-28 07:30:00,2,5390.569,9195.431,31478.0,248.953,194.769
2022-02-28 07:45:00,2,5390.569,9195.431,31478.0,248.953,194.769
2022-02-28 08:00:00,40,5454.174,9313.826,34411.0,223.459,-18.755
2022-02-28 08:15:00,40,5454.174,9313.826,34411.0,223.459,-18.755
2022-02-28 08:30:00,180,5537.787,9021.213,36259.0,294.434,-6.665
2022-02-28 08:45:00,180,5537.787,9021.213,36259.0,294.434,-6.665
2022-02-28 09:00:00,468,5494.661,8698.339,37914.0,240.215,-141.698
2022-02-28 09:15:00,468,5494.661,8698.339,37914.0,240.215,-141.698
2022-02-28 09:30:00,742,5515.295,8564.705,38629.0,272.771,-17.183
2022-02-28 09:45:00,742,5515.295,8564.705,38629.0,272.771,-17.183
2022-02-28 10:00:00,1190,5522.994,8164.006,39758.0,241.771,-401.463
2022-02-28 10:15:00,1190,5522.994,8164.006,39758.0,241.771,-401.463
2022-02-28 10:30:00,1700,5572.829,7997.171,40011.0,249.551,-459.784
2022-02-28 10:45:00,1700,5572.829,7997.171,40011.0,249.551,-459.784
2022-02-28 11:00:00,2050,5428.37,7913.63,40002.0,222.621,-602.475
2022-02-28 11:15:00,2050,5428.37,7913.63,40002.0,222.621,-602.475
2022-02-28 11:30:00,2260,5399.853,7742.147,40180.0,219.031,-413.269
2022-02-28 11:45:00,2260,5399.853,7742.147,40180.0,219.031,-413.269
2022-02-28 12:00:00,2030,5352.635,7551.365,40118.0,221.424,-179.809
2022-02-28 12:15:00,2030,5352.635,7551.365,40118.0,221.424,-179.809
2022-02-28 12:30:00,1860,5452.485,7002.515,39926.0,241.771,84.398
2022-02-28 12:45:00,1860,5452.485,7002.515,39926.0,241.771,84.398
2022-02-28 13:00:00,1710,5649.172,6405.828,40174.0,246.559,-147.273
2022-02-28 13:15:00,1710,5649.172,6405.828,40174.0,246.559,-147.273
2022-02-28 13:30:00,1700,5504.315,6015.685,40219.0,243.088,75.179
2022-02-28 13:45:00,1700,5504.315,6015.685,40219.0,243.088,75.179
2022-02-28 14:00:00,1390,5211.109,6373.891,39856.0,258.288,-226.889
2022-02-28 14:15:00,1390,5211.109,6373.891,39856.0,258.288,-226.889
2022-02-28 14:30:00,1260,4986.906,6767.094,39398.0,241.532,-582.749
2022-02-28 14:45:00,1260,4986.906,6767.094,39398.0,241.532,-582.749
2022-02-28 15:00:00,1080,5129.191,6623.809,39567.0,253.381,235.631
2022-02-28 15:15:00,1080,5129.191,6623.809,39567.0,253.381,235.631
2022-02-28 15:30:00,788,5190.132,6170.868,39273.0,208.618,314.499
2022-02-28 15:45:00,788,5190.132,6170.868,39273.0,208.618,314.499
2022-02-28 16:00:00,558,5120.336,5601.664,39264.0,235.548,263.805
2022-02-28 16:15:00,558,5120.336,5601.664,39264.0,235.548,263.805
2022-02-28 16:30:00,355,5019.902,5440.098,39712.0,275.284,302.335
2022-02-28 16:45:00,355,5019.902,5440.098,39712.0,275.284,302.335
2022-02-28 17:00:00,177,4724.862,5733.138,40302.0,251.346,88.659
2022-02-28 17:15:00,177,4724.862,5733.138,40302.0,251.346,88.659
2022-02-28 17:30:00,72,4784.725,5565.275,41209.0,299.222,-104.606
2022-02-28 17:45:00,72,4784.725,5565.275,41209.0,299.222,-104.606
2022-02-28 18:00:00,19,4859.235,5072.765,42268.0,271.095,112.065
2022-02-28 18:15:00,19,4859.235,5072.765,42268.0,271.095,112.065
2022-02-28 18:30:00,2,4798.265,5059.735,42957.0,326.75,56.415
2022-02-28 18:45:00,2,4798.265,5059.735,42957.0,326.75,56.415
2022-02-28 19:00:00,0,4508.814,5218.186,43207.0,359.066,386.834
2022-02-28 19:15:00,0,4508.814,5218.186,43207.0,359.066,386.834
2022-02-28 19:30:00,0,4656.246,5053.754,42724.0,336.326,295.127
2022-02-28 19:45:00,0,4656.246,5053.754,42724.0,336.326,295.127
2022-02-28 20:00:00,0,4529.054,5111.946,41355.0,335.129,747.139
2022-02-28 20:15:00,0,4529.054,5111.946,41355.0,335.129,747.139
2022-02-28 20:30:00,0,4667.506,4712.494,40171.0,287.253,231.186
2022-02-28 20:45:00,0,4667.506,4712.494,40171.0,287.253,231.186
2022-02-28 21:00:00,0,4713.857,4269.143,38678.0,299.222,468.962
2022-02-28 21:15:00,0,4713.857,4269.143,38678.0,299.222,468.962
2022-02-28 21:30:00,0,4530.92,3810.08,37236.0,239.378,499.125
2022-02-28 21:45:00,0,4530.92,3810.08,37236.0,239.378,499.125
2022-02-28 22:00:00,0,4347.324,3476.676,35659.0,261.999,884.929
2022-02-28 22:15:00,0,4347.324,3476.676,35659.0,261.999,884.929
2022-02-28 22:30:00,0,3844.484,3561.516,33898.0,196.29,928.685
2022-02-28 22:45:00,0,3844.484,3561.516,33898.0,196.29,928.685
2022-02-28 23:00:00,0,3470.345,3660.655,31725.0,257.211,463.165
2022-02-28 23:15:00,0,3470.345,3660.655,31725.0,257.211,463.165
2022-02-28 23:30:00,0,3224.032,3774.968,29818.0,142.19,540.671
2022-02-28 23:45:00,0,3224.032,3774.968,29818.0,142.19,540.671
2022-03-01 00:00:00,0,2877.547,3835.453,28139.0,228.599,-32.511
2022-03-01 00:15:00,0,2877.547,3835.453,28139.0,228.599,-32.511
2022-03-01 00:30:00,0,2778.837,3889.163,26610.0,220.915,272.997
2022-03-01 00:45:00,0,2778.837,3889.163,26610.0,220.915,272.997
2022-03-01 01:00:00,0,2523.547,4200.453,26630.0,228.119,61.391
2022-03-01 01:15:00,0,2523.547,4200.453,26630.0,228.119,61.391
2022-03-01 01:30:00,0,2442.651,3640.349,27371.0,234.122,137.748
2022-03-01 01:45:00,0,2442.651,3640.349,27371.0,234.122,137.748
2022-03-01 02:00:00,0,2433.057,3525.943,27113.0,228.119,321.517
2022-03-01 02:15:00,0,2433.057,3525.943,27113.0,228.119,321.517
2022-03-01 02:30:00,0,2274.647,3408.353,26492.0,228.119,321.824
2022-03-01 02:45:00,0,2274.647,3408.353,26492.0,228.119,321.824
2022-03-01 03:00:00,0,2247.161,3309.839,26000.0,228.119,91.767
2022-03-01 03:15:00,0,2247.161,3309.839,26000.0,228.119,91.767
2022-03-01 03:30:00,0,2388.851,3079.149,25584.0,224.517,59.212
2022-03-01 03:45:00,0,2388.851,3079.149,25584.0,224.517,59.212
2022-03-01 04:00:00,0,2319.188,2959.812,25317.0,228.119,203.255
2022-03-01 04:15:00,0,2319.188,2959.812,25317.0,228.119,203.255
2022-03-01 04:30:00,0,2291.448,2988.552,25079.0,228.119,111.792
2022-03-01 04:45:00,0,2291.448,2988.552,25079.0,228.119,111.792
2022-03-01 05:00:00,0,2149.745,3206.255,24926.0,224.517,298.682
2022-03-01 05:15:00,0,2149.745,3206.255,24926.0,224.517,298.682
2022-03-01 05:30:00,0,2065.101,3185.899,25086.0,221.035,-36.278
2022-03-01 05:45:00,0,2065.101,3185.899,25086.0,221.035,-36.278
2022-03-01 06:00:00,0,2088.021,3108.979,25840.0,230.52,226.796
2022-03-01 06:15:00,0,2088.021,3108.979,25840.0,230.52,226.796
2022-03-01 06:30:00,1,2126.799,3105.201,26899.0,252.131,335.048
2022-03-01 06:45:00,1,2126.799,3105.201,26899.0,252.131,335.048
2022-03-01 07:00:00,0,2139.353,3154.647,29719.0,241.085,185.907
2022-03-01 07:15:00,0,2151.907,3142.093,29719.0,241.085,185.907
2022-03-01 07:30:00,0,2164.461,2932.539,32314.0,263.177,214.615
2022-03-01 07:45:00,0,2164.461,2932.539,32314.0,263.177,214.615
2022-03-01 08:00:00,50,2244.87,2605.13,35319.0,248.529,46.262
2022-03-01 08:15:00,50,2244.87,2605.13,35319.0,248.529,46.262
2022-03-01 08:30:00,267,2302.963,2502.037,36592.0,330.172,-19.261
2022-03-01 08:45:00,267,2302.963,2502.037,36592.0,330.172,-19.261
2022-03-01 09:00:00,666,2149.891,2604.109,38303.0,292.472,97.511
2022-03-01 09:15:00,666,2149.891,2604.109,38303.0,292.472,97.511
2022-03-01 09:30:00,1210,2078.116,2608.884,39021.0,310.241,214.096
2022-03-01 09:45:00,1210,2078.116,2608.884,39021.0,310.241,214.096
2022-03-01 10:00:00,1640,2315.311,2256.689,39723.0,282.147,-174.214
2022-03-01 10:15:00,1640,2315.311,2256.689,39723.0,282.147,-174.214
2022-03-01 10:30:00,2020,2293.617,2302.383,40099.0,245.167,-137.557
2022-03-01 10:45:00,2020,2271.922,2324.078,40099.0,245.167,-137.557
2022-03-01 11:00:00,2530,2250.228,2309.772,40573.0,241.325,-60.78
2022-03-01 11:15:00,2530,2228.533,2331.467,40573.0,241.325,-60.78
2022-03-01 11:30:00,2820,2206.839,2190.161,41066.0,225.117,-101.208
2022-03-01 11:45:00,2820,2185.144,2211.856,41066.0,225.117,-101.208
2022-03-01 12:00:00,2940,2163.45,2196.55,41092.0,252.131,-50.458
2022-03-01 12:15:00,2940,2141.755,2218.245,41092.0,252.131,-50.458
2022-03-01 12:30:00,3000,2120.061,2079.939,40891.0,255.493,-38.664
2022-03-01 12:45:00,3000,2120.061,2079.939,40891.0,255.493,-38.664
2022-03-01 13:00:00,2880,2209.27,1930.73,41014.0,252.131,125.773
2022-03-01 13:15:00,2880,2209.27,1930.73,41014.0,252.131,125.773
2022-03-01 13:30:00,2790,2199.771,1849.229,40820.0,252.131,188.505
2022-03-01 13:45:00,2790,2190.273,1858.727,40820.0,252.131,188.505
2022-03-01 14:00:00,2590,2180.774,1921.226,40349.0,252.131,-51.787
2022-03-01 14:15:00,2590,2180.774,1921.226,40349.0,252.131,-51.787
2022-03-01 14:30:00,2300,2141.646,1900.354,39575.0,240.125,-88.385
2022-03-01 14:45:00,2300,2141.646,1900.354,39575.0,240.125,-88.385
2022-03-01 15:00:00,2050,1930.371,2177.629,39156.0,270.14,-252.858
2022-03-01 15:15:00,2050,1930.371,2177.629,39156.0,270.14,-252.858
2022-03-01 15:30:00,1660,1935.299,2138.701,38951.0,242.526,59.796
2022-03-01 15:45:00,1660,1935.299,2138.701,38951.0,242.526,59.796
2022-03-01 16:00:00,1290,2009.004,1959.996,38906.0,247.329,60.071
2022-03-01 16:15:00,1290,2009.004,1959.996,38906.0,247.329,60.071
2022-03-01 16:30:00,902,2010.305,2199.695,39232.0,314.804,42.283
2022-03-01 16:45:00,902,2010.305,2199.695,39232.0,314.804,42.283
2022-03-01 17:00:00,591,2018.085,2458.915,39648.0,270.381,-48.75
2022-03-01 17:15:00,591,2018.085,2458.915,39648.0,270.381,-48.75
2022-03-01 17:30:00,288,2113.876,2723.124,39992.0,360.187,-36.297
2022-03-01 17:45:00,288,2113.876,2723.124,39992.0,360.187,-36.297
2022-03-01 18:00:00,80,2422.16,2760.84,40932.0,324.169,-80.0
2022-03-01 18:15:00,80,2422.16,2760.84,40932.0,324.169,-80.0
2022-03-01 18:30:00,4,2568.974,3034.026,41716.0,396.206,-237.894
2022-03-01 18:45:00,4,2568.974,3034.026,41716.0,396.206,-237.894
2022-03-01 19:00:00,0,2785.515,3219.485,42295.0,414.936,152.493
2022-03-01 19:15:00,0,2785.515,3219.485,42295.0,414.936,152.493
2022-03-01 19:30:00,0,2882.56,3627.44,42145.0,363.069,-26.445
2022-03-01 19:45:00,0,2882.56,3627.44,42145.0,363.069,-26.445
2022-03-01 20:00:00,0,2989.376,3836.624,41511.0,380.358,91.637
2022-03-01 20:15:00,0,2989.376,3836.624,41511.0,380.358,91.637
2022-03-01 20:30:00,0,3198.497,3840.503,40362.0,265.698,-67.355
2022-03-01 20:45:00,0,3198.497,3840.503,40362.0,265.698,-67.355
2022-03-01 21:00:00,0,3205.712,4051.288,38956.0,339.777,60.947
2022-03-01 21:15:00,0,3205.712,4051.288,38956.0,339.777,60.947
2022-03-01 21:30:00,0,3294.1,4189.9,37475.0,244.807,-110.129
2022-03-01 21:45:00,0,3294.1,4189.9,37475.0,244.807,-110.129
2022-03-01 22:00:00,0,3278.987,4536.013,35737.0,276.144,-236.739
2022-03-01 22:15:00,0,3278.987,4536.013,35737.0,276.144,-236.739
2022-03-01 22:30:00,0,3333.584,4671.416,33774.0,246.368,-102.48
2022-03-01 22:45:00,0,3333.584,4671.416,33774.0,246.368,-102.48
2022-03-01 23:00:00,0,3333.221,4968.779,31868.0,259.335,-133.302
2022-03-01 23:15:00,0,3333.221,4968.779,31868.0,259.335,-133.302
2022-03-01 23:30:00,0,3233.994,5096.006,30132.0,220.915,-161.467
2022-03-01 23:45:00,0,3233.994,5096.006,30132.0,220.915,-161.467
2022-03-02 00:00:00,0,3194.762,5642.238,28377.0,258.054,-407.928
2022-03-02 00:15:00,0,3194.762,5642.238,28377.0,258.054,-407.928
2022-03-02 00:30:00,0,3100.001,6033.999,27106.0,229.848,-446.726
2022-03-02 00:45:00,0,3100.001,6033.999,27106.0,229.848,-446.726
2022-03-02 01:00:00,0,3373.258,6101.742,26609.0,228.047,-623.426
2022-03-02 01:15:00,0,3373.258,6101.742,26609.0,228.047,-623.426
2022-03-02 01:30:00,0,3423.09,6390.91,27238.0,252.052,-221.301
2022-03-02 01:45:00,0,3423.09,6390.91,27238.0,252.052,-221.301
2022-03-02 02:00:00,0,3548.182,6459.818,26957.0,235.729,-282.807
2022-03-02 02:15:00,0,3548.182,6459.818,26957.0,235.729,-282.807
2022-03-02 02:30:00,0,3548.452,6596.548,26357.0,224.687,-403.713
2022-03-02 02:45:00,0,3548.452,6596.548,26357.0,224.687,-403.713
2022-03-02 03:00:00,0,3594.474,6683.526,25889.0,229.248,-235.764
2022-03-02 03:15:00,0,3594.474,6683.526,25889.0,229.248,-235.764
2022-03-02 03:30:00,0,3693.567,6415.433,25588.0,223.727,-143.645
2022-03-02 03:45:00,0,3693.567,6415.433,25588.0,223.727,-143.645
2022-03-02 04:00:00,0,3851.034,6094.966,25330.0,234.049,357.169
2022-03-02 04:15:00,0,3851.034,6094.966,25330.0,234.049,357.169
2022-03-02 04:30:00,0,3702.225,6335.775,25051.0,223.246,268.421
2022-03-02 04:45:00,0,3702.225,6335.775,25051.0,223.246,268.421
2022-03-02 05:00:00,0,3544.272,6682.728,24831.0,245.751,125.51
2022-03-02 05:15:00,0,3544.272,6682.728,24831.0,245.751,125.51
2022-03-02 05:30:00,0,3482.232,6799.768,25082.0,229.248,-84.061
2022-03-02 05:45:00,0,3482.232,6799.768,25082.0,229.248,-84.061
2022-03-02 06:00:00,0,3477.198,6852.802,25710.0,245.811,192.029
2022-03-02 06:15:00,0,3477.198,6852.802,25710.0,245.811,192.029
2022-03-02 06:30:00,0,3452.107,7109.893,26931.0,264.055,435.655
2022-03-02 06:45:00,0,3452.107,7109.893,26931.0,264.055,435.655
2022-03-02 07:00:00,2,3298.401,7405.599,30135.0,264.055,678.112
2022-03-02 07:15:00,2,3298.401,7405.599,30135.0,264.055,678.112
2022-03-02 07:30:00,0,3449.003,7560.997,32757.0,286.62,834.248
2022-03-02 07:45:00,0,3449.003,7560.997,32757.0,286.62,834.248
2022-03-02 08:00:00,9,3434.699,7714.301,35568.0,278.458,231.866
2022-03-02 08:15:00,9,3434.699,7714.301,35568.0,278.458,231.866
2022-03-02 08:30:00,70,3445.505,8106.495,37004.0,351.553,46.403
2022-03-02 08:45:00,70,3445.505,8106.495,37004.0,351.553,46.403
2022-03-02 09:00:00,170,3569.101,8330.899,39046.0,290.46,54.205
2022-03-02 09:15:00,170,3569.101,8330.899,39046.0,290.46,54.205
2022-03-02 09:30:00,313,3717.478,8549.522,39934.0,312.065,55.767
2022-03-02 09:45:00,313,3717.478,8549.522,39934.0,312.065,55.767
2022-03-02 10:00:00,467,3832.194,8755.806,41066.0,276.898,171.198
2022-03-02 10:15:00,467,3832.194,8755.806,41066.0,276.898,171.198
2022-03-02 10:30:00,586,3880.378,9036.622,41554.0,266.335,398.331
2022-03-02 10:45:00,586,3880.378,9036.622,41554.0,266.335,398.331
2022-03-02 11:00:00,707,3806.225,9150.775,41890.0,285.659,154.25
2022-03-02 11:15:00,707,3806.225,9150.775,41890.0,285.659,154.25
2022-03-02 11:30:00,874,3943.608,9236.392,42033.0,264.655,151.67
2022-03-02 11:45:00,874,3943.608,9236.392,42033.0,264.655,151.67
2022-03-02 12:00:00,953,3921.654,9323.346,42064.0,280.858,184.1
2022-03-02 12:15:00,953,3921.654,9323.346,42064.0,280.858,184.1
2022-03-02 12:30:00,1020,3856.93,9476.07,42306.0,290.46,140.775
2022-03-02 12:45:00,1020,3856.93,9476.07,42306.0,290.46,140.775
2022-03-02 13:00:00,1150,3831.095,9750.905,42516.0,296.702,-8.717
2022-03-02 13:15:00,1150,3831.095,9750.905,42516.0,296.702,-8.717
2022-03-02 13:30:00,1280,3751.386,9880.614,42592.0,271.256,-240.013
2022-03-02 13:45:00,1280,3751.386,9880.614,42592.0,271.256,-240.013
2022-03-02 14:00:00,1310,3789.66,9616.34,42425.0,290.46,167.389
2022-03-02 14:15:00,1310,3789.66,9616.34,42425.0,290.46,167.389
2022-03-02 14:30:00,1190,3862.927,9627.073,41821.0,258.174,-10.182
2022-03-02 14:45:00,1190,3862.927,9627.073,41821.0,258.174,-10.182
2022-03-02 15:00:00,1040,3776.984,9684.016,41379.0,283.259,49.575
2022-03-02 15:15:00,1040,3776.984,9684.016,41379.0,283.259,49.575
2022-03-02 15:30:00,779,3800.38,9655.62,40876.0,252.052,221.048
2022-03-02 15:45:00,779,3800.38,9655.62,40876.0,252.052,221.048
2022-03-02 16:00:00,605,3772.139,9660.861,40631.0,264.055,699.28
2022-03-02 16:15:00,605,3772.139,9660.861,40631.0,264.055,699.28
2022-03-02 16:30:00,494,3622.037,9837.963,41544.0,304.863,397.524
2022-03-02 16:45:00,494,3622.037,9837.963,41544.0,304.863,397.524
2022-03-02 17:00:00,285,3535.941,9695.059,42185.0,286.5,593.79
2022-03-02 17:15:00,285,3535.941,9695.059,42185.0,286.5,593.79
2022-03-02 17:30:00,114,3512.273,9737.727,42753.0,333.429,521.449
2022-03-02 17:45:00,114,3512.273,9737.727,42753.0,333.429,521.449
2022-03-02 18:00:00,26,3507.831,9762.169,43623.0,299.462,382.289
2022-03-02 18:15:00,26,3507.831,9762.169,43623.0,299.462,382.289
2022-03-02 18:30:00,3,3393.768,9722.232,44036.0,342.071,240.365
2022-03-02 18:45:00,3,3393.768,9722.232,44036.0,342.071,240.365
2022-03-02 19:00:00,0,3517.583,9568.417,44517.0,359.235,295.013
2022-03-02 19:15:00,0,3517.583,9568.417,44517.0,359.235,295.013
2022-03-02 19:30:00,0,3596.709,9279.291,43709.0,330.069,57.669
2022-03-02 19:45:00,0,3596.709,9279.291,43709.0,330.069,57.669
2022-03-02 20:00:00,0,3525.533,9144.467,42840.0,368.357,384.962
2022-03-02 20:15:00,0,3525.533,9144.467,42840.0,368.357,384.962
2022-03-02 20:30:00,0,3379.974,9177.026,41567.0,290.46,454.067
2022-03-02 20:45:00,0,3379.974,9177.026,41567.0,290.46,454.067
2022-03-02 21:00:00,0,3328.857,9054.143,40163.0,314.465,527.228
2022-03-02 21:15:00,0,3328.857,9054.143,40163.0,314.465,527.228
2022-03-02 21:30:00,0,3193.609,9195.391,38406.0,256.973,121.867
2022-03-02 21:45:00,0,3193.609,9195.391,38406.0,256.973,121.867
2022-03-02 22:00:00,0,3203.998,9092.002,36652.0,300.062,-39.44
2022-03-02 22:15:00,0,3203.998,9092.002,36652.0,300.062,-39.44
2022-03-02 22:30:00,0,3229.31,8772.69,34977.0,253.973,10.442
2022-03-02 22:45:00,0,3229.31,8772.69,34977.0,253.973,10.442
2022-03-02 23:00:00,0,3313.084,8734.916,32709.0,302.463,35.615
2022-03-02 23:15:00,0,3313.084,8734.916,32709.0,302.463,35.615
2022-03-02 23:30:00,0,3406.702,8619.298,30924.0,228.047,27.984
2022-03-02 23:45:00,0,3406.702,8619.298,30924.0,228.047,27.984
2022-03-03 00:00:00,0,3548.705,8467.295,29096.0,338.516,310.742
2022-03-03 00:15:00,0,3548.705,8467.295,29096.0,338.516,310.742
2022-03-03 00:30:00,0,3544.086,8246.914,28110.0,302.031,362.868
2022-03-03 00:45:00,0,3544.086,8246.914,28110.0,302.031,362.868
2022-03-03 01:00:00,0,3420.44,8285.56,27756.0,324.744,51.469
2022-03-03 01:15:00,0,3420.44,8285.56,27756.0,324.744,51.469
2022-03-03 01:30:00,0,3414.321,8128.679,28257.0,353.255,15.643
2022-03-03 01:45:00,0,3414.321,8128.679,28257.0,353.255,15.643
2022-03-03 02:00:00,0,3415.011,8205.989,28021.0,346.731,-349.379
2022-03-03 02:15:00,0,3415.011,8205.989,28021.0,346.731,-349.379
2022-03-03 02:30:00,0,3416.046,7979.954,27533.0,297.198,-109.486
2022-03-03 02:45:00,0,3416.046,7979.954,27533.0,297.198,-109.486
2022-03-03 03:00:00,0,3538.612,7695.388,26882.0,336.825,-76.097
2022-03-03 03:15:00,0,3538.612,7695.388,26882.0,336.825,-76.097
2022-03-03 03:30:00,0,3324.853,8069.147,26304.0,310.004,22.125
2022-03-03 03:45:00,0,3324.853,8069.147,26304.0,310.004,22.125
2022-03-03 04:00:00,0,3045.583,8406.417,25948.0,332.476,31.579
2022-03-03 04:15:00,0,3045.583,8406.417,25948.0,332.476,31.579
2022-03-03 04:30:00,0,3280.241,7790.759,25673.0,302.031,-92.303
2022-03-03 04:45:00,0,3280.241,7790.759,25673.0,302.031,-92.303
2022-03-03 05:00:00,0,3301.341,7220.659,25498.0,346.852,95.181
2022-03-03 05:15:00,0,3301.341,7220.659,25498.0,346.852,95.181
2022-03-03 05:30:00,0,3257.91,6958.09,25529.0,346.852,140.633
2022-03-03 05:45:00,0,3257.91,6958.09,25529.0,346.852,140.633
2022-03-03 06:00:00,0,3188.163,6844.837,25910.0,359.779,131.84
2022-03-03 06:15:00,0,3188.163,6844.837,25910.0,359.779,131.84
2022-03-03 06:30:00,0,2900.106,6971.894,27391.0,411.728,226.052
2022-03-03 06:45:00,0,2900.106,6971.894,27391.0,411.728,226.052
2022-03-03 07:00:00,0,2765.009,6488.991,30464.0,398.681,570.998
2022-03-03 07:15:00,0,2765.009,6488.991,30464.0,398.681,570.998
2022-03-03 07:30:00,3,2735.806,5949.194,32567.0,368.478,1075.348
2022-03-03 07:45:00,3,2735.806,5949.194,32567.0,368.478,1075.348
2022-03-03 08:00:00,103,2552.87,5598.13,35431.0,338.275,454.274
